date,time_step,total cases,original cases,alpha cases,delta cases,omicron ba1 cases,omicron ba2 cases,omicron ba4 cases,omicron ba5 cases,omicron ba4.6 cases, omicron bf7.cases, omicron bq.1cases, omicron xbb cases, deaths,hospitalizations
2022-05-20,811,560.0,0.0,0.0,0.0,0.0,532.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-21,812,432.0,0.0,0.0,0.0,0.0,410.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,129.0
2022-05-22,813,597.0,0.0,0.0,0.0,0.0,543.0,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-23,814,558.0,0.0,0.0,0.0,0.0,508.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-24,815,632.0,0.0,0.0,0.0,0.0,575.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-25,816,684.0,0.0,0.0,0.0,0.0,622.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-26,817,687.0,0.0,0.0,0.0,0.0,625.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,146.0
2022-05-27,818,597.0,0.0,0.0,0.0,0.0,543.0,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-28,819,546.0,0.0,0.0,0.0,0.0,497.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,150.0
2022-05-29,820,441.0,0.0,0.0,0.0,0.0,375.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,821,493.0,0.0,0.0,0.0,0.0,419.0,30.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,822,585.0,0.0,0.0,0.0,0.0,497.0,35.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,823,820.0,0.0,0.0,0.0,0.0,697.0,49.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,824,883.0,0.0,0.0,0.0,0.0,751.0,53.0,79.0,0.0,0.0,0.0,0.0,0.0,161.0
2022-06-03,825,730.0,0.0,0.0,0.0,0.0,620.0,44.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04,826,561.0,0.0,0.0,0.0,0.0,477.0,34.0,50.0,0.0,0.0,0.0,0.0,0.0,160.0
2022-06-05,827,463.0,0.0,0.0,0.0,0.0,347.0,37.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,828,863.0,0.0,0.0,0.0,0.0,647.0,69.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,829,740.0,0.0,0.0,0.0,0.0,555.0,59.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,830,720.0,0.0,0.0,0.0,0.0,540.0,58.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,831,813.0,0.0,0.0,0.0,0.0,610.0,65.0,138.0,0.0,0.0,0.0,0.0,0.0,176.0
2022-06-10,832,611.0,0.0,0.0,0.0,0.0,458.0,49.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11,833,576.0,0.0,0.0,0.0,0.0,432.0,46.0,98.0,0.0,0.0,0.0,0.0,0.0,187.0
2022-06-12,834,488.0,0.0,0.0,0.0,0.0,278.0,63.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,835,601.0,0.0,0.0,0.0,0.0,343.0,78.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,836,765.0,0.0,0.0,0.0,0.0,436.0,99.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,837,779.0,0.0,0.0,0.0,0.0,444.0,101.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,838,991.0,0.0,0.0,0.0,0.0,565.0,129.0,297.0,0.0,0.0,0.0,0.0,0.0,209.0
2022-06-17,839,630.0,0.0,0.0,0.0,0.0,359.0,82.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18,840,593.0,0.0,0.0,0.0,0.0,338.0,77.0,178.0,0.0,0.0,0.0,0.0,0.0,212.0
