date,time_step,total cases,original cases,alpha cases,delta cases,omicron ba1 cases,omicron ba2 cases,omicron ba4 cases,omicron ba5 cases,omicron ba4.6 cases, omicron bf7.cases, omicron bq.1cases, omicron xbb cases, deaths,hospitalizations
2022-03-21,751,61.0,0.0,0.0,0.0,18.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-03-22,752,116.0,0.0,0.0,0.0,34.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-03-23,753,137.0,0.0,0.0,0.0,40.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-03-24,754,96.0,0.0,0.0,0.0,28.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,85.0
2022-03-25,755,73.0,0.0,0.0,0.0,21.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
2022-03-26,756,51.0,0.0,0.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,80.0
2022-03-27,757,33.0,0.0,0.0,0.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
2022-03-28,758,79.0,0.0,0.0,0.0,13.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-03-29,759,66.0,0.0,0.0,0.0,11.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-03-30,760,127.0,0.0,0.0,0.0,22.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-03-31,761,115.0,0.0,0.0,0.0,20.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,76.0
2022-04-01,762,98.0,0.0,0.0,0.0,17.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2022-04-02,763,57.0,0.0,0.0,0.0,10.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2022-04-03,764,58.0,0.0,0.0,0.0,5.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04,765,108.0,1.0,0.0,0.0,9.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-05,766,140.0,1.0,0.0,0.0,11.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06,767,106.0,1.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-07,768,109.0,1.0,0.0,0.0,9.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
2022-04-08,769,122.0,1.0,0.0,0.0,10.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09,770,73.0,1.0,0.0,0.0,6.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
2022-04-10,771,68.0,0.0,0.0,0.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11,772,173.0,0.0,0.0,0.0,9.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12,773,159.0,0.0,0.0,0.0,8.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13,774,164.0,0.0,0.0,0.0,8.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-14,775,153.0,0.0,0.0,0.0,8.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2022-04-15,776,151.0,0.0,0.0,0.0,8.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16,777,101.0,0.0,0.0,0.0,5.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
2022-04-17,778,94.0,0.0,0.0,0.0,2.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-18,779,140.0,0.0,0.0,0.0,3.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-19,780,225.0,0.0,0.0,0.0,4.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
