date,time_step,total cases,original cases,alpha cases,delta cases,omicron ba1 cases,omicron ba2 cases,omicron ba4 cases,omicron ba5 cases,omicron ba4.6 cases, omicron bf7.cases, omicron bq.1cases, omicron xbb cases, deaths,hospitalizations
2021-11-21,631,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-11-22,632,102.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-11-23,633,139.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-11-24,634,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-11-25,635,59.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0
2021-11-26,636,58.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-11-27,637,64.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,77.0
2021-11-28,638,57.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-11-29,639,151.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-11-30,640,133.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-01,641,183.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-02,642,140.0,0.0,0.0,139.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,77.0
2021-12-03,643,153.0,0.0,0.0,151.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-04,644,90.0,0.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,79.0
2021-12-05,645,107.0,0.0,0.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-06,646,131.0,0.0,0.0,128.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-07,647,134.0,0.0,0.0,130.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-08,648,137.0,0.0,0.0,127.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-09,649,147.0,0.0,0.0,137.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,81.0
2021-12-10,650,166.0,0.0,0.0,156.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-11,651,149.0,0.0,0.0,130.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,76.0
2021-12-12,652,83.0,0.0,0.0,73.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-13,653,183.0,0.0,0.0,143.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-14,654,232.0,0.0,0.0,155.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-15,655,283.0,0.0,0.0,156.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-16,656,392.0,0.0,0.0,200.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70.0
2021-12-17,657,350.0,0.0,0.0,164.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-18,658,18.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,77.0
2021-12-19,659,485.0,0.0,0.0,170.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-20,660,541.0,0.0,0.0,157.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
