date,time_step,total cases,original cases,alpha cases,delta cases,omicron ba1 cases,omicron ba2 cases,omicron ba4 cases,omicron ba5 cases,omicron ba4.6 cases, omicron bf7.cases, omicron bq.1cases, omicron xbb cases, deaths,hospitalizations
2021-12-21,661,1132.0,0.0,0.0,306.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-22,662,1284.0,0.0,0.0,231.0,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-23,663,1457.0,0.0,0.0,146.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,97.0
2021-12-24,664,934.0,0.0,0.0,93.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-25,665,569.0,0.0,0.0,57.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,110.0
2021-12-26,666,1294.0,0.0,0.0,129.0,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-27,667,2216.0,0.0,0.0,199.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-28,668,3018.0,30.0,0.0,241.0,2746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-29,669,2969.0,0.0,0.0,178.0,2791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2021-12-30,670,3919.0,0.0,0.0,235.0,3684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,194.0
2021-12-31,671,3020.0,0.0,0.0,181.0,2839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-01-01,672,2037.0,0.0,0.0,122.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,253.0
2022-01-02,673,1890.0,0.0,0.0,57.0,1833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-01-03,674,3065.0,0.0,0.0,184.0,2881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-01-04,675,3291.0,0.0,0.0,197.0,3094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-01-05,676,3823.0,0.0,0.0,229.0,3594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-01-06,677,4877.0,0.0,0.0,293.0,4584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,469.0
2022-01-07,678,3430.0,0.0,0.0,137.0,3293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-01-08,679,4200.0,0.0,0.0,126.0,4074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,554.0
2022-01-09,680,2585.0,0.0,0.0,52.0,2533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2022-01-10,681,2483.0,0.0,0.0,74.0,2409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2022-01-11,682,4996.0,0.0,0.0,150.0,4846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2022-01-12,683,3449.0,0.0,0.0,69.0,3380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-01-13,684,3245.0,0.0,0.0,65.0,3180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,686.0
2022-01-14,685,2936.0,0.0,0.0,0.0,2936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-01-15,686,3085.0,0.0,0.0,0.0,3085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,688.0
2022-01-16,687,1787.0,0.0,0.0,0.0,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-01-17,688,2156.0,0.0,0.0,0.0,2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-01-18,689,2370.0,0.0,0.0,0.0,2370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-01-19,690,3438.0,0.0,0.0,0.0,3438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
