Time,Nodes,Symptomatic
4,36,529.95
4,37,1086.99
4,38,793.73
4,39,222.32
4,40,959.451
4,41,1321.06
4,42,684.736
4,43,1218.31
4,44,467.912
4,45,776.856
4,46,585.263
4,47,587.198
5,1,508.495
5,2,30.2341
5,3,642.426
5,4,507.735
5,5,490.268
5,6,385.356
5,7,238.665
5,8,722.084
5,9,349.64
5,10,311.237
5,11,724.513
5,12,617.741
5,13,157.062
5,14,598.966
5,15,215.173
5,16,916.712
5,17,996.39
5,18,576.364
5,19,987.652
5,20,92.9441
5,21,589.454
5,22,76.1687
5,23,499.413
5,24,112.604
5,25,148.196
5,26,696.294
5,27,263.815
5,28,124.734
5,29,257.203
5,30,408.21
5,31,546.001
5,32,235.368
5,33,747.168
5,34,563.914
5,35,589.532
5,36,451.691
5,37,926.469
5,38,676.518
5,39,189.489
5,40,817.767
5,41,1125.98
5,42,583.619
5,43,1038.4
5,44,398.814
5,45,662.136
5,46,498.836
5,47,500.487
6,1,433.423
6,2,25.7705
6,3,547.581
6,4,432.776
6,5,417.888
6,6,328.465
6,7,203.43
6,8,615.479
6,9,298.021
6,10,265.287
6,11,617.55
6,12,526.541
6,13,133.874
6,14,510.538
6,15,183.406
6,16,781.374
6,17,849.288
6,18,491.273
6,19,841.841
6,20,79.2224
6,21,502.431
6,22,64.9236
6,23,425.682
6,24,95.98
6,25,126.318
6,26,593.497
6,27,224.867
6,28,106.319
6,29,219.231
6,30,347.944
6,31,465.392
6,32,200.62
6,33,636.86
6,34,480.661
6,35,502.497
6,36,385.006
6,37,789.69
6,38,576.641
6,39,161.514
6,40,697.036
6,41,959.743
6,42,497.457
6,43,885.095
6,44,339.935
6,45,564.382
6,46,425.191
6,47,426.6
7,1,369.454
7,2,21.967
7,3,466.763
7,4,368.902
7,5,356.212
7,6,279.986
7,7,173.406
7,8,524.641
7,9,254.036
7,10,226.133
7,11,526.405
7,12,448.829
7,13,114.116
7,14,435.187
7,15,156.337
7,16,666.05
7,17,723.941
7,18,418.766
7,19,717.593
7,20,67.5299
7,21,428.277
7,22,55.3415
7,23,362.856
7,24,81.8142
7,25,107.674
7,26,505.902
7,27,191.679
7,28,90.6273
7,29,186.874
7,30,296.591
7,31,396.705
7,32,171.01
7,33,542.866
7,34,409.72
7,35,428.333
7,36,328.183
7,37,673.139
7,38,491.534
7,39,137.676
7,40,594.16
7,41,818.094
7,42,424.037
7,43,754.463
7,44,289.764
7,45,481.084
7,46,362.437
7,47,363.641
8,1,314.945
8,2,18.726
8,3,397.897
8,4,314.475
8,5,303.657
8,6,238.677
8,7,147.821
8,8,447.236
8,9,216.556
8,10,192.77
8,11,448.74
8,12,382.609
8,13,97.2792
8,14,370.98
8,15,133.271
8,16,567.782
8,17,617.132
8,18,356.982
8,19,611.72
8,20,57.5666
8,21,365.089
8,22,47.1765
8,23,309.32
8,24,69.7434
8,25,91.7882
8,26,431.262
8,27,163.399
8,28,77.2562
8,29,159.303
8,30,252.832
8,31,338.175
8,32,145.78
8,33,462.772
8,34,349.27
8,35,365.137
8,36,279.763
8,37,573.825
8,38,419.014
8,39,117.364
8,40,506.498
8,41,697.393
8,42,361.475
8,43,643.15
8,44,247.012
8,45,410.105
8,46,308.963
8,47,309.992
9,1,268.498
9,2,15.9644
9,3,339.215
9,4,268.097
9,5,258.874
9,6,203.478
9,7,126.021
9,8,381.278
9,9,184.618
9,10,164.34
9,11,382.561
9,12,326.182
9,13,82.9325
9,14,316.269
9,15,113.616
9,16,484.046
9,17,526.118
9,18,304.335
9,19,521.504
9,20,49.0767
9,21,311.246
9,22,40.219
9,23,263.702
9,24,59.4578
9,25,78.2515
9,26,367.66
9,27,139.301
9,28,65.8626
9,29,135.809
9,30,215.545
9,31,288.301
9,32,124.28
9,33,394.523
9,34,297.76
9,35,311.287
9,36,238.504
9,37,489.197
9,38,357.218
9,39,100.055
9,40,431.801
9,41,594.542
9,42,308.165
9,43,548.299
9,44,210.583
9,45,349.623
9,46,263.398
9,47,264.277
10,1,228.919
10,2,13.6111
10,3,289.211
10,4,228.577
10,5,220.714
10,6,173.483
10,7,107.445
10,8,325.075
10,9,157.404
10,10,140.115
10,11,326.168
10,12,278.1
10,13,70.7076
10,14,269.648
10,15,96.8685
10,16,412.693
10,17,448.564
10,18,259.473
10,19,444.631
10,20,41.8424
10,21,265.366
10,22,34.2904
10,23,224.83
10,24,50.6932
10,25,66.7166
10,26,313.464
10,27,118.767
10,28,56.1539
10,29,115.79
10,30,183.772
10,31,245.803
10,32,105.96
10,33,336.367
10,34,253.868
10,35,265.401
10,36,203.346
10,37,417.086
10,38,304.561
10,39,85.3059
10,40,368.15
10,41,506.901
10,42,262.739
10,43,467.475
10,44,179.541
10,45,298.086
10,46,224.571
10,47,225.322
11,1,195.194
11,2,11.6058
11,3,246.603
11,4,194.902
11,5,188.197
11,6,147.925
11,7,91.6153
11,8,277.183
11,9,134.215
11,10,119.473
11,11,278.115
11,12,237.129
11,13,60.2906
11,14,229.922
11,15,82.5973
11,16,351.893
11,17,382.479
11,18,221.247
11,19,379.125
11,20,35.678
11,21,226.271
11,22,29.2385
11,23,191.707
11,24,43.2248
11,25,56.8876
11,26,267.283
11,27,101.269
11,28,47.881
11,29,98.731
11,30,156.697
11,31,209.59
11,32,90.3497
11,33,286.812
11,34,216.466
11,35,226.301
11,36,173.388
11,37,355.638
11,38,259.692
11,39,72.7382
11,40,313.912
11,41,432.222
11,42,224.031
11,43,398.604
11,44,153.09
11,45,254.17
11,46,191.486
11,47,192.129
12,1,166.456
12,2,9.89715
12,3,210.296
12,4,166.207
12,5,160.489
12,6,126.146
12,7,78.127
12,8,236.375
12,9,114.454
12,10,101.883
12,11,237.169
12,12,202.216
12,13,51.4141
12,14,196.072
12,15,70.4367
12,16,300.084
12,17,326.168
12,18,188.673
12,19,323.308
12,20,30.4252
12,21,192.958
12,22,24.9338
12,23,163.483
12,24,36.8609
12,25,48.5122
12,26,227.931
12,27,86.3595
12,28,40.8316
12,29,84.1949
12,30,133.627
12,31,178.733
12,32,77.0478
12,33,244.585
12,34,184.596
12,35,192.983
12,36,147.86
12,37,303.278
12,38,221.458
12,39,62.029
12,40,267.695
12,41,368.586
12,42,191.047
12,43,339.918
12,44,130.551
12,45,216.749
12,46,163.294
12,47,163.845
13,1,141.968
13,2,8.44114
13,3,179.358
13,4,141.756
13,5,136.879
13,6,107.588
13,7,66.6334
13,8,201.601
13,9,97.6166
13,10,86.8947
13,11,202.278
13,12,172.467
13,13,43.8504
13,14,167.227
13,15,60.0745
13,16,255.938
13,17,278.184
13,18,160.917
13,19,275.745
13,20,25.9492
13,21,164.571
13,22,21.2657
13,23,139.432
13,24,31.4382
13,25,41.3755
13,26,194.399
13,27,73.6548
13,28,34.8247
13,29,71.8086
13,30,113.969
13,31,152.438
13,32,65.713
13,33,208.603
13,34,157.439
13,35,164.592
13,36,126.108
13,37,258.661
13,38,188.879
13,39,52.9036
13,40,228.313
13,41,314.362
13,42,162.941
13,43,289.911
13,44,111.345
13,45,184.862
13,46,139.271
13,47,139.743
14,1,121.102
14,2,7.20047
14,3,152.995
14,4,120.92
14,5,116.761
14,6,91.775
14,7,56.8396
14,8,171.97
14,9,83.2688
14,10,74.1229
14,11,172.547
14,12,147.118
14,13,37.4052
14,14,142.648
14,15,51.2447
14,16,218.32
14,17,237.296
14,18,137.265
14,19,235.215
14,20,22.1352
14,21,140.382
14,22,18.1401
14,23,118.938
14,24,26.8174
14,25,35.2941
14,26,165.826
14,27,62.8289
14,28,29.7061
14,29,61.2541
14,30,97.2174
14,31,130.033
14,32,56.0544
14,33,177.942
14,34,134.299
14,35,140.4
14,36,107.572
14,37,220.643
14,38,161.117
14,39,45.1278
14,40,194.756
14,41,268.157
14,42,138.992
14,43,247.3
14,44,94.9795
14,45,157.691
14,46,118.801
14,47,119.206
15,1,103.321
15,2,6.14327
15,3,130.531
15,4,103.166
15,5,99.6175
15,6,78.3002
15,7,48.4942
15,8,146.72
15,9,71.0429
15,10,63.2399
15,11,147.213
15,12,125.517
15,13,31.9132
15,14,121.704
15,15,43.7207
15,16,186.265
15,17,202.455
15,18,117.111
15,19,200.68
15,20,18.8852
15,21,119.771
15,22,15.4767
15,23,101.475
15,24,22.8799
15,25,30.1121
15,26,141.479
15,27,53.604
15,28,25.3445
15,29,52.2604
15,30,82.9435
15,31,110.941
15,32,47.8243
15,33,151.816
15,34,114.58
15,35,119.786
15,36,91.778
15,37,188.247
15,38,137.461
15,39,38.5019
15,40,166.161
15,41,228.784
15,42,118.584
15,43,210.99
15,44,81.0341
15,45,134.538
15,46,101.358
15,47,101.706
16,1,88.17
16,2,5.24242
16,3,111.389
16,4,88.0381
16,5,85.0096
16,6,66.8182
16,7,41.383
16,8,125.205
16,9,60.6251
16,10,53.9663
16,11,125.626
16,12,107.111
16,13,27.2334
16,14,103.857
16,15,37.3095
16,16,158.95
16,17,172.767
16,18,99.9382
16,19,171.252
16,20,16.1158
16,21,102.207
16,22,13.2071
16,23,86.5949
16,24,19.5248
16,25,25.6965
16,26,120.732
16,27,45.7434
16,28,21.628
16,29,44.5968
16,30,70.7805
16,31,94.6721
16,32,40.8113
16,33,129.554
16,34,97.778
16,35,102.221
16,36,78.3194
16,37,160.642
16,38,117.304
16,39,32.8558
16,40,141.795
16,41,195.235
16,42,101.195
16,43,180.05
16,44,69.151
16,45,114.809
16,46,86.4947
16,47,86.7936
17,1,75.2596
17,2,4.4748
17,3,95.0783
17,4,75.147
17,5,72.562
17,6,57.0342
17,7,35.3234
17,8,106.872
17,9,51.7479
17,10,46.0642
17,11,107.231
17,12,91.4269
17,13,23.2457
17,14,88.6497
17,15,31.8463
17,16,135.676
17,17,147.469
17,18,85.3047
17,19,146.176
17,20,13.756
17,21,87.2413
17,22,11.2733
17,23,73.9151
17,24,16.6658
17,25,21.9339
17,26,103.054
17,27,39.0452
17,28,18.461
17,29,38.0665
17,30,60.4163
17,31,80.8094
17,32,34.8354
17,33,110.583
17,34,83.4605
17,35,87.2527
17,36,66.8512
17,37,137.119
17,38,100.128
17,39,28.0448
17,40,121.032
17,41,166.647
17,42,86.3771
17,43,153.685
17,44,59.0253
17,45,97.9974
17,46,73.8295
17,47,74.0869
18,1,64.2585
18,2,3.8207
18,3,81.1795
18,4,64.1624
18,5,61.9552
18,6,48.6971
18,7,30.16
18,8,91.2502
18,9,44.1835
18,10,39.3307
18,11,91.5564
18,12,78.0622
18,13,19.8477
18,14,75.6913
18,15,27.1911
18,16,115.843
18,17,125.913
18,18,72.8353
18,19,124.809
18,20,11.7452
18,21,74.4887
18,22,9.62538
18,23,63.1104
18,24,14.2297
18,25,18.7277
18,26,87.9897
18,27,33.3377
18,28,15.7624
18,29,32.502
18,30,51.5847
18,31,68.9969
18,32,29.7433
18,33,94.4187
18,34,71.2603
18,35,74.4983
18,36,57.079
18,37,117.075
18,38,85.4913
18,39,23.9452
18,40,103.34
18,41,142.287
18,42,73.7506
18,43,131.22
18,44,50.3971
18,45,83.6722
18,46,63.0374
18,47,63.2593
19,1,54.8844
19,2,3.26333
19,3,69.3361
19,4,54.8022
19,5,52.917
19,6,41.593
19,7,25.7601
19,8,77.9385
19,9,37.7378
19,10,33.593
19,11,78.1999
19,12,66.674
19,13,16.9522
19,14,64.6493
19,15,23.2244
19,16,98.9429
19,17,107.544
19,18,62.2099
19,19,106.601
19,20,10.0318
19,21,63.622
19,22,8.2212
19,23,53.9037
19,24,12.1538
19,25,15.9957
19,26,75.1534
19,27,28.4742
19,28,13.4629
19,29,27.7604
19,30,44.0593
19,31,58.9312
19,32,25.4043
19,33,80.6445
19,34,60.8644
19,35,63.6302
19,36,48.7519
19,37,99.9957
19,38,73.0196
19,39,20.4519
19,40,88.2642
19,41,121.529
19,42,62.9915
19,43,112.077
19,44,43.0448
19,45,71.4656
19,46,53.8412
19,47,54.033
20,1,46.8965
20,2,2.78839
20,3,59.2442
20,4,46.8263
20,5,45.2155
20,6,35.5395
20,7,22.011
20,8,66.5954
20,9,32.2454
20,10,28.7038
20,11,66.8186
20,12,56.9699
20,13,14.4849
20,14,55.2402
20,15,19.8443
20,16,84.5423
20,17,91.8917
20,18,53.1559
20,19,91.0863
20,20,8.57171
20,21,54.3623
20,22,7.02467
20,23,46.0585
20,24,10.3849
20,25,13.6677
20,26,64.2154
20,27,24.3299
20,28,11.5035
20,29,23.72
20,30,37.6468
20,31,50.3541
20,32,21.7069
20,33,68.9074
20,34,52.0059
20,35,54.3693
20,36,41.6563
20,37,85.4418
20,38,62.3923
20,39,17.4753
20,40,75.418
20,41,103.841
20,42,53.8234
20,43,95.7645
20,44,36.7799
20,45,61.0641
20,46,46.0051
20,47,46.1712
21,1,40.09
21,2,2.38368
21,3,50.6447
21,4,40.0299
21,5,38.6529
21,6,30.3812
21,7,18.8163
21,8,56.9299
21,9,27.5652
21,10,24.5377
21,11,57.1205
21,12,48.7009
21,13,12.3825
21,14,47.2227
21,15,16.964
21,16,72.2714
21,17,78.5543
21,18,45.4409
21,19,77.8659
21,20,7.32759
21,21,46.472
21,22,6.0051
21,23,39.3735
21,24,8.87759
21,25,11.684
21,26,54.895
21,27,20.7985
21,28,9.83384
21,29,20.2772
21,30,32.1826
21,31,43.0455
21,32,18.5563
21,33,58.906
21,34,44.4575
21,35,46.478
21,36,35.6101
21,37,73.0403
21,38,53.3366
21,39,14.9388
21,40,64.4716
21,41,88.7692
21,42,46.0112
21,43,81.8648
21,44,31.4414
21,45,52.2009
21,46,39.3278
21,47,39.4719
22,1,34.29
22,2,2.03883
22,3,43.3169
22,4,34.2386
22,5,33.0608
22,6,25.9857
22,7,16.094
22,8,48.6937
22,9,23.5771
22,10,20.9877
22,11,48.8567
22,12,41.6548
22,13,10.591
22,14,40.3908
22,15,14.5097
22,16,61.8152
22,17,67.1893
22,18,38.8668
22,19,66.6006
22,20,6.26745
22,21,39.7486
22,22,5.13631
22,23,33.6771
22,24,7.5932
22,25,9.99365
22,26,46.953
22,27,17.7894
22,28,8.4111
22,29,17.3434
22,30,27.5264
22,31,36.8177
22,32,15.8717
22,33,50.3837
22,34,38.0253
22,35,39.7537
22,36,30.458
22,37,62.4728
22,38,45.6201
22,39,12.7774
22,40,55.144
22,41,75.926
22,42,39.3543
22,43,70.0206
22,44,26.8925
22,45,44.6484
22,46,33.638
22,47,33.7635
23,1,29.3478
23,2,1.74498
23,3,37.0728
23,4,29.3038
23,5,28.2958
23,6,22.2403
23,7,13.7744
23,8,41.6756
23,9,20.1788
23,10,17.9626
23,11,41.8149
23,12,35.6507
23,13,9.0645
23,14,34.5693
23,15,12.4184
23,16,52.9053
23,17,57.5051
23,18,33.265
23,19,57.0012
23,20,5.36409
23,21,34.0195
23,22,4.396
23,23,28.8232
23,24,6.49876
23,25,8.55329
23,26,40.1854
23,27,15.2252
23,28,7.19875
23,29,14.8436
23,30,23.5589
23,31,31.5109
23,32,13.584
23,33,43.1217
23,34,32.5444
23,35,34.0238
23,36,26.0678
23,37,53.468
23,38,39.0448
23,39,10.9357
23,40,47.1958
23,41,64.9822
23,42,33.6819
23,43,59.9279
23,44,23.0162
23,45,38.2129
23,46,28.7896
23,47,28.8992
24,1,25.1365
24,2,1.49458
24,3,31.7521
24,4,25.0987
24,5,24.2354
24,6,19.0488
24,7,11.7977
24,8,35.6954
24,9,17.2831
24,10,15.385
24,11,35.8145
24,12,30.5346
24,13,7.76371
24,14,29.6087
24,15,10.6363
24,16,45.313
24,17,49.253
24,18,28.4916
24,19,48.8215
24,20,4.59433
24,21,29.1376
24,22,3.76517
24,23,24.6871
24,24,5.56617
24,25,7.32593
24,26,34.4187
24,27,13.0403
24,28,6.1657
24,29,12.7134
24,30,20.1781
24,31,26.9889
24,32,11.6347
24,33,36.9336
24,34,27.8741
24,35,29.1413
24,36,22.3269
24,37,45.7949
24,38,33.4419
24,39,9.36633
24,40,40.4231
24,41,55.6568
24,42,28.8483
24,43,51.3279
24,44,19.7132
24,45,32.729
24,46,24.6582
24,47,24.7542
25,1,21.548
25,2,1.28121
25,3,27.2182
25,4,21.5156
25,5,20.7755
25,6,16.3292
25,7,10.1134
25,8,30.5995
25,9,14.8156
25,10,13.1885
25,11,30.7015
25,12,26.175
25,13,6.65528
25,14,25.3817
25,15,9.11778
25,16,38.8435
25,17,42.2212
25,18,24.4241
25,19,41.8515
25,20,3.9384
25,21,24.9777
25,22,3.22763
25,23,21.1626
25,24,4.77149
25,25,6.28008
25,26,29.5048
25,27,11.1785
25,28,5.28541
25,29,10.8983
25,30,17.2972
25,31,23.1356
25,32,9.97369
25,33,31.6607
25,34,23.8943
25,35,24.9808
25,36,19.1391
25,37,39.2565
25,38,28.6676
25,39,8.02905
25,40,34.6519
25,41,47.7105
25,42,24.7296
25,43,43.9996
25,44,16.8987
25,45,28.0561
25,46,21.1378
25,47,21.2223
26,1,18.4902
26,2,1.0994
26,3,23.3547
26,4,18.4623
26,5,17.8273
26,6,14.0119
26,7,8.6782
26,8,26.2573
26,9,12.713
26,10,11.3169
26,11,26.3446
26,12,22.4601
26,13,5.71078
26,14,21.7798
26,15,7.82383
26,16,33.3308
26,17,36.2294
26,18,20.9582
26,19,35.9122
26,20,3.37947
26,21,21.433
26,22,2.76959
26,23,18.1594
26,24,4.09433
26,25,5.3889
26,26,25.3176
26,27,9.59198
26,28,4.5353
26,29,9.35153
26,30,14.8424
26,31,19.8522
26,32,8.5583
26,33,27.1676
26,34,20.5032
26,35,21.4356
26,36,16.4228
26,37,33.6851
26,38,24.5994
26,39,6.88953
26,40,29.7342
26,41,40.9393
26,42,21.2199
26,43,37.7551
26,44,14.5004
26,45,24.0743
26,46,18.138
26,47,18.2126
27,1,15.8846
27,2,0.944479
27,3,20.0626
27,4,15.8606
27,5,15.315
27,6,12.0372
27,7,7.45522
27,8,22.5573
27,9,10.9214
27,10,9.72202
27,11,22.6321
27,12,19.2946
27,13,4.90595
27,14,18.7106
27,15,6.72122
27,16,28.6332
27,17,31.1236
27,18,18.0048
27,19,30.8512
27,20,2.9032
27,21,18.4125
27,22,2.37928
27,23,15.6003
27,24,3.51731
27,25,4.62952
27,26,21.7496
27,27,8.24009
27,28,3.89612
27,29,8.03354
27,30,12.7506
27,31,17.0543
27,32,7.35222
27,33,23.3389
27,34,17.6135
27,35,18.4147
27,36,14.1082
27,37,28.9375
27,38,21.1327
27,39,5.91852
27,40,25.5437
27,41,35.1695
27,42,18.2293
27,43,32.434
27,44,12.4567
27,45,20.6813
27,46,15.5819
27,47,15.648
28,1,13.6643
28,2,0.812466
28,3,17.2573
28,4,13.6436
28,5,13.1743
28,6,10.3546
28,7,6.4131
28,8,19.4044
28,9,9.39469
28,10,8.36302
28,11,19.4686
28,12,16.5972
28,13,4.22014
28,14,16.0953
28,15,5.78168
28,16,24.6304
28,17,26.7729
28,18,15.4881
28,19,26.5387
28,20,2.49737
28,21,15.8386
28,22,2.0467
28,23,13.4196
28,24,3.02563
28,25,3.98243
28,26,18.7093
28,27,7.08813
28,28,3.35146
28,29,6.91045
28,30,10.9682
28,31,14.6701
28,32,6.3245
28,33,20.0764
28,34,15.1511
28,35,15.8405
28,36,12.1359
28,37,24.8921
28,38,18.1788
28,39,5.0911
28,40,21.973
28,41,30.2529
28,42,15.6809
28,43,27.8998
28,44,10.7153
28,45,17.79
28,46,13.4037
28,47,13.4627
29,1,11.7724
29,2,0.699977
29,3,14.8668
29,4,11.7545
29,5,11.3502
29,6,8.92073
29,7,5.52509
29,8,16.7178
29,9,8.09376
29,10,7.20498
29,11,16.7729
29,12,14.2987
29,13,3.63575
29,14,13.8668
29,15,4.98107
29,16,21.2195
29,17,23.0656
29,18,13.3437
29,19,22.8639
29,20,2.15154
29,21,13.6454
29,22,1.7633
29,23,11.5615
29,24,2.60665
29,25,3.43104
29,26,16.1186
29,27,6.10651
29,28,2.88735
29,29,5.95344
29,30,9.44929
29,31,12.6386
29,32,5.44876
29,33,17.2964
29,34,13.0529
29,35,13.647
29,36,10.4552
29,37,21.4448
29,38,15.6616
29,39,4.38604
29,40,18.9303
29,41,26.0633
29,42,13.5093
29,43,24.0361
29,44,9.23135
29,45,15.3263
29,46,11.5477
29,47,11.6006
30,1,10.1602
30,2,0.604122
30,3,12.8298
30,4,10.1447
30,5,9.79583
30,6,7.69895
30,7,4.7684
30,8,14.4285
30,9,6.98521
30,10,6.2182
30,11,14.4758
30,12,12.34
30,13,3.13777
30,14,11.9678
30,15,4.29886
30,16,18.3129
30,17,19.9065
30,18,11.5164
30,19,19.7326
30,20,1.85686
30,21,11.7766
30,22,1.52181
30,23,9.97808
30,24,2.24963
30,25,2.96119
30,26,13.9109
30,27,5.27005
30,28,2.49186
30,29,5.13795
30,30,8.15502
30,31,10.9074
30,32,4.70253
30,33,14.9275
30,34,11.2649
30,35,11.7779
30,36,9.02308
30,37,18.5073
30,38,13.5168
30,39,3.78524
30,40,16.3375
30,41,22.4933
30,42,11.6589
30,43,20.7437
30,44,7.96686
30,45,13.2269
30,46,9.96612
30,47,10.0138
