Time,Nodes,Symptomatic
29,32,2.08465
29,33,6.63328
29,34,4.99441
29,35,5.2256
29,36,4.00259
29,37,8.21079
29,38,5.99967
29,39,1.6772
29,40,7.24296
29,41,9.97157
29,42,5.17099
29,43,9.20096
29,44,3.53463
29,45,5.86901
29,46,4.42074
29,47,4.31406
30,1,3.97288
30,2,0.235152
30,3,5.00387
30,4,3.96281
30,5,3.82877
30,6,3.00692
30,7,1.86271
30,8,5.64775
30,9,2.72807
30,10,2.43366
30,11,5.66847
30,12,4.81844
30,13,1.22468
30,14,4.67429
30,15,1.6799
30,16,7.15278
30,17,7.78048
30,18,4.49815
30,19,7.70941
30,20,0.724861
30,21,4.6057
30,22,0.594618
30,23,3.89846
30,24,0.877477
30,25,1.16176
30,26,5.44888
30,27,2.06008
30,28,0.974296
30,29,2.00563
30,30,3.18482
30,31,4.25822
30,32,1.8359
30,33,5.841
30,34,4.39837
30,35,4.60187
30,36,3.52478
30,37,7.23068
30,38,5.28352
30,39,1.47706
30,40,6.3787
30,41,8.7816
30,42,4.5538
30,43,8.10272
30,44,3.11265
30,45,5.16832
30,46,3.89314
30,47,3.80496
