Time,Nodes,Symptomatic
4,41,1320.58
4,42,684.492
4,43,1217.94
4,44,467.628
4,45,776.574
4,46,585.256
4,47,590.864
5,1,508.396
5,2,30.2332
5,3,642.184
5,4,507.618
5,5,490.301
5,6,385.291
5,7,238.699
5,8,722.136
5,9,349.505
5,10,311.328
5,11,724.371
5,12,617.504
5,13,156.89
5,14,598.995
5,15,215.135
5,16,916.497
5,17,996.374
5,18,576.332
5,19,987.453
5,20,92.8567
5,21,589.358
5,22,76.1598
5,23,499.353
5,24,112.508
5,25,148.326
5,26,696.254
5,27,263.745
5,28,124.843
5,29,257.066
5,30,408.263
5,31,545.947
5,32,235.341
5,33,747.12
5,34,563.842
5,35,589.504
5,36,451.433
5,37,926.369
5,38,676.442
5,39,189.368
5,40,817.485
5,41,1125.57
5,42,583.412
5,43,1038.08
5,44,398.572
5,45,661.896
5,46,498.83
5,47,503.611
6,1,433.34
6,2,25.7697
6,3,547.375
6,4,432.676
6,5,417.916
6,6,328.408
6,7,203.459
6,8,615.524
6,9,297.906
6,10,265.366
6,11,617.429
6,12,526.339
6,13,133.728
6,14,510.563
6,15,183.374
6,16,781.19
6,17,849.275
6,18,491.245
6,19,841.671
6,20,79.1479
6,21,502.349
6,22,64.916
6,23,425.632
6,24,95.8982
6,25,126.428
6,26,593.463
6,27,224.807
6,28,106.411
6,29,219.114
6,30,347.989
6,31,465.346
6,32,200.597
6,33,636.82
6,34,480.599
6,35,502.473
6,36,384.786
6,37,789.605
6,38,576.576
6,39,161.411
6,40,696.796
6,41,959.398
6,42,497.28
6,43,884.827
6,44,339.729
6,45,564.177
6,46,425.186
6,47,429.262
7,1,369.383
7,2,21.9664
7,3,466.587
7,4,368.817
7,5,356.235
7,6,279.939
7,7,173.43
7,8,524.679
7,9,253.938
7,10,226.2
7,11,526.303
7,12,448.656
7,13,113.991
7,14,435.209
7,15,156.31
7,16,665.894
7,17,723.93
7,18,418.742
7,19,717.448
7,20,67.4664
7,21,428.207
7,22,55.335
7,23,362.813
7,24,81.7445
7,25,107.768
7,26,505.873
7,27,191.627
7,28,90.7061
7,29,186.775
7,30,296.629
7,31,396.666
7,32,170.99
7,33,542.831
7,34,409.667
7,35,428.313
7,36,327.995
7,37,673.066
7,38,491.479
7,39,137.588
7,40,593.956
7,41,817.8
7,42,423.886
7,43,754.235
7,44,289.589
7,45,480.91
7,46,362.432
7,47,365.909
8,1,314.885
8,2,18.7255
8,3,397.747
8,4,314.403
8,5,303.677
8,6,238.637
8,7,147.843
8,8,447.268
8,9,216.473
8,10,192.827
8,11,448.653
8,12,382.462
8,13,97.1727
8,14,370.999
8,15,133.248
8,16,567.649
8,17,617.122
8,18,356.962
8,19,611.597
8,20,57.5125
8,21,365.03
8,22,47.1709
8,23,309.284
8,24,69.684
8,25,91.8682
8,26,431.237
8,27,163.355
8,28,77.3234
8,29,159.219
8,30,252.865
8,31,338.142
8,32,145.763
8,33,462.742
8,34,349.225
8,35,365.12
8,36,279.603
8,37,573.763
8,38,418.967
8,39,117.288
8,40,506.324
8,41,697.143
8,42,361.347
8,43,642.956
8,44,246.863
8,45,409.957
8,46,308.959
8,47,311.924
9,1,268.446
9,2,15.9639
9,3,339.088
9,4,268.035
9,5,258.891
9,6,203.443
9,7,126.039
9,8,381.306
9,9,184.547
9,10,164.389
9,11,382.486
9,12,326.057
9,13,82.8418
9,14,316.284
9,15,113.597
9,16,483.932
9,17,526.11
9,18,304.317
9,19,521.399
9,20,49.0307
9,21,311.196
9,22,40.2142
9,23,263.671
9,24,59.4072
9,25,78.3196
9,26,367.639
9,27,139.263
9,28,65.9198
9,29,135.737
9,30,215.573
9,31,288.273
9,32,124.266
9,33,394.498
9,34,297.722
9,35,311.273
9,36,238.368
9,37,489.145
9,38,357.178
9,39,99.9909
9,40,431.652
9,41,594.329
9,42,308.056
9,43,548.134
9,44,210.456
9,45,349.497
9,46,263.395
9,47,265.924
10,1,228.875
10,2,13.6107
10,3,289.103
10,4,228.525
10,5,220.729
10,6,173.454
10,7,107.46
10,8,325.099
10,9,157.344
10,10,140.157
10,11,326.105
10,12,277.993
10,13,70.6303
10,14,269.662
10,15,96.8516
10,16,412.597
10,17,448.557
10,18,259.459
10,19,444.541
10,20,41.8032
10,21,265.323
10,22,34.2863
10,23,224.804
10,24,50.6501
10,25,66.7747
10,26,313.446
10,27,118.735
10,28,56.2027
10,29,115.728
10,30,183.796
10,31,245.779
10,32,105.948
10,33,336.346
10,34,253.835
10,35,265.389
10,36,203.23
10,37,417.041
10,38,304.527
10,39,85.2514
10,40,368.023
10,41,506.72
10,42,262.646
10,43,467.334
10,44,179.433
10,45,297.978
10,46,224.568
10,47,226.726
11,1,195.156
11,2,11.6055
11,3,246.51
11,4,194.857
11,5,188.21
11,6,147.9
11,7,91.6284
11,8,277.204
11,9,134.163
11,10,119.508
11,11,278.061
11,12,237.038
11,13,60.2247
11,14,229.934
11,15,82.583
11,16,351.811
11,17,382.473
11,18,221.234
11,19,379.049
11,20,35.6445
11,21,226.234
11,22,29.2351
11,23,191.685
11,24,43.1881
11,25,56.9371
11,26,267.268
11,27,101.242
11,28,47.9226
11,29,98.6787
11,30,156.718
11,31,209.57
11,32,90.3393
11,33,286.794
11,34,216.439
11,35,226.29
11,36,173.289
11,37,355.6
11,38,259.663
11,39,72.6917
11,40,313.804
11,41,432.067
11,42,223.951
11,43,398.484
11,44,152.998
11,45,254.078
11,46,191.484
11,47,193.325
12,1,166.424
12,2,9.89685
12,3,210.217
12,4,166.169
12,5,160.5
12,6,126.125
12,7,78.1382
12,8,236.392
12,9,114.411
12,10,101.913
12,11,237.123
12,12,202.139
12,13,51.358
12,14,196.081
12,15,70.4245
12,16,300.014
12,17,326.163
12,18,188.662
12,19,323.243
12,20,30.3967
12,21,192.926
12,22,24.9309
12,23,163.463
12,24,36.8296
12,25,48.5544
12,26,227.918
12,27,86.3365
12,28,40.867
12,29,84.1504
12,30,133.645
12,31,178.715
12,32,77.0388
12,33,244.57
12,34,184.573
12,35,192.974
12,36,147.776
12,37,303.246
12,38,221.433
12,39,61.9895
12,40,267.603
12,41,368.455
12,42,190.979
12,43,339.816
12,44,130.472
12,45,216.671
12,46,163.292
12,47,164.864
13,1,141.941
13,2,8.44089
13,3,179.291
13,4,141.723
13,5,136.888
13,6,107.57
13,7,66.643
13,8,201.615
13,9,97.5792
13,10,86.9203
13,11,202.239
13,12,172.402
13,13,43.8025
13,14,167.235
13,15,60.0641
13,16,255.878
13,17,278.179
13,18,160.908
13,19,275.689
13,20,25.9249
13,21,164.544
13,22,21.2632
13,23,139.416
13,24,31.4115
13,25,41.4114
13,26,194.388
13,27,73.6352
13,28,34.8549
13,29,71.7707
13,30,113.984
13,31,152.424
13,32,65.7054
13,33,208.59
13,34,157.42
13,35,164.585
13,36,126.036
13,37,258.634
13,38,188.858
13,39,52.8699
13,40,228.235
13,41,314.25
13,42,162.884
13,43,289.824
13,44,111.278
13,45,184.796
13,46,139.269
13,47,140.611
14,1,121.078
14,2,7.20025
14,3,152.938
14,4,120.893
14,5,116.769
14,6,91.7594
14,7,56.8478
14,8,171.982
14,9,83.237
14,10,74.1447
14,11,172.514
14,12,147.062
14,13,37.3644
14,14,142.655
14,15,51.2358
14,16,218.269
14,17,237.293
14,18,137.257
14,19,235.168
14,20,22.1145
14,21,140.359
14,22,18.1379
14,23,118.924
14,24,26.7946
14,25,35.3247
14,26,165.817
14,27,62.8122
14,28,29.7319
14,29,61.2218
14,30,97.2301
14,31,130.02
14,32,56.048
14,33,177.931
14,34,134.282
14,35,140.394
14,36,107.511
14,37,220.619
14,38,161.099
14,39,45.0991
14,40,194.689
14,41,268.061
14,42,138.943
14,43,247.226
14,44,94.9223
14,45,157.634
14,46,118.799
14,47,119.946
15,1,103.301
15,2,6.14309
15,3,130.483
15,4,103.143
15,5,99.6242
15,6,78.287
15,7,48.5012
15,8,146.731
15,9,71.0158
15,10,63.2585
15,11,147.185
15,12,125.47
15,13,31.8785
15,14,121.71
15,15,43.7132
15,16,186.222
15,17,202.452
15,18,117.105
15,19,200.64
15,20,18.8676
15,21,119.751
15,22,15.4749
15,23,101.463
15,24,22.8606
15,25,30.1382
15,26,141.471
15,27,53.5898
15,28,25.3665
15,29,52.2329
15,30,82.9543
15,31,110.93
15,32,47.8188
15,33,151.807
15,34,114.566
15,35,119.781
15,36,91.7261
15,37,188.227
15,38,137.446
15,39,38.4774
15,40,166.104
15,41,228.703
15,42,118.543
15,43,210.927
15,44,80.9854
15,45,134.489
15,46,101.357
15,47,102.336
16,1,88.1531
16,2,5.24227
16,3,111.348
16,4,88.018
16,5,85.0152
16,6,66.8069
16,7,41.3889
16,8,125.214
16,9,60.602
16,10,53.9822
16,11,125.602
16,12,107.07
16,13,27.2038
16,14,103.862
16,15,37.303
16,16,158.914
16,17,172.764
16,18,99.9326
16,19,171.218
16,20,16.1008
16,21,102.191
16,22,13.2056
16,23,86.5848
16,24,19.5083
16,25,25.7187
16,26,120.726
16,27,45.7313
16,28,21.6467
16,29,44.5734
16,30,70.7898
16,31,94.663
16,32,40.8066
16,33,129.546
16,34,97.7657
16,35,102.216
16,36,78.2752
16,37,160.625
16,38,117.291
16,39,32.835
16,40,141.746
16,41,195.166
16,42,101.159
16,43,179.996
16,44,69.1096
16,45,114.768
16,46,86.4938
16,47,87.331
17,1,75.2453
17,2,4.47467
17,3,95.0432
17,4,75.1299
17,5,72.5668
17,6,57.0246
17,7,35.3285
17,8,106.88
17,9,51.7282
17,10,46.0777
17,11,107.21
17,12,91.3923
17,13,23.2205
17,14,88.6541
17,15,31.8409
17,16,135.644
17,17,147.467
17,18,85.2999
17,19,146.147
17,20,13.7432
17,21,87.2274
17,22,11.272
17,23,73.9065
17,24,16.6518
17,25,21.9528
17,26,103.048
17,27,39.0349
17,28,18.477
17,29,38.0466
17,30,60.4242
17,31,80.8017
17,32,34.8314
17,33,110.577
17,34,83.4501
17,35,87.2488
17,36,66.8135
17,37,137.105
17,38,100.116
17,39,28.0271
17,40,120.991
17,41,166.588
17,42,86.3469
17,43,153.64
17,44,58.99
17,45,97.9625
17,46,73.8287
17,47,74.5448
18,1,64.2463
18,2,3.82058
18,3,81.1497
18,4,64.1478
18,5,61.9593
18,6,48.689
18,7,30.1643
18,8,91.2567
18,9,44.1668
18,10,39.3422
18,11,91.5388
18,12,78.0328
18,13,19.8262
18,14,75.695
18,15,27.1865
18,16,115.816
18,17,125.911
18,18,72.8312
18,19,124.784
18,20,11.7343
18,21,74.4768
18,22,9.62427
18,23,63.1031
18,24,14.2177
18,25,18.7439
18,26,87.9849
18,27,33.3289
18,28,15.776
18,29,32.485
18,30,51.5915
18,31,68.9903
18,32,29.7399
18,33,94.413
18,34,71.2515
18,35,74.495
18,36,57.0469
18,37,117.063
18,38,85.4819
18,39,23.9301
18,40,103.305
18,41,142.237
18,42,73.7249
18,43,131.181
18,44,50.367
18,45,83.6425
18,46,63.0367
18,47,63.6496
19,1,54.874
19,2,3.26323
19,3,69.3108
19,4,54.7898
19,5,52.9205
19,6,41.5861
19,7,25.7638
19,8,77.9441
19,9,37.7236
19,10,33.6028
19,11,78.1849
19,12,66.649
19,13,16.9339
19,14,64.6525
19,15,23.2204
19,16,98.9203
19,17,107.542
19,18,62.2065
19,19,106.58
19,20,10.0225
19,21,63.6119
19,22,8.22025
19,23,53.8975
19,24,12.1436
19,25,16.0095
19,26,75.1493
19,27,28.4667
19,28,13.4745
19,29,27.746
19,30,44.0651
19,31,58.9257
19,32,25.4014
19,33,80.6397
19,34,60.8569
19,35,63.6274
19,36,48.7246
19,37,99.9853
19,38,73.0116
19,39,20.4391
19,40,88.2344
19,41,121.486
19,42,62.9696
19,43,112.044
19,44,43.0193
19,45,71.4403
19,46,53.8407
19,47,54.3656
20,1,46.8877
20,2,2.7883
20,3,59.2227
20,4,46.8157
20,5,45.2185
20,6,35.5336
20,7,22.0141
20,8,66.6002
20,9,32.2333
20,10,28.7122
20,11,66.8059
20,12,56.9487
20,13,14.4694
20,14,55.243
20,15,19.8409
20,16,84.5231
20,17,91.8906
20,18,53.153
20,19,91.0684
20,20,8.56381
20,21,54.3537
20,22,7.02387
20,23,46.0532
20,24,10.3762
20,25,13.6794
20,26,64.212
20,27,24.3236
20,28,11.5134
20,29,23.7077
20,30,37.6517
20,31,50.3495
20,32,21.7044
20,33,68.9033
20,34,51.9996
20,35,54.367
20,36,41.6331
20,37,85.4331
20,38,62.3855
20,39,17.4643
20,40,75.3927
20,41,103.805
20,42,53.8049
20,43,95.7365
20,44,36.7581
20,45,61.0427
20,46,46.0046
20,47,46.4546
21,1,40.0824
21,2,2.38361
21,3,50.6265
21,4,40.0209
21,5,38.6555
21,6,30.3762
21,7,18.819
21,8,56.9339
21,9,27.5549
21,10,24.5449
21,11,57.1097
21,12,48.6829
21,13,12.3693
21,14,47.225
21,15,16.9612
21,16,72.2551
21,17,78.5534
21,18,45.4384
21,19,77.8507
21,20,7.32086
21,21,46.4648
21,22,6.00442
21,23,39.369
21,24,8.87021
21,25,11.694
21,26,54.8921
21,27,20.7932
21,28,9.84229
21,29,20.2667
21,30,32.1868
21,31,43.0415
21,32,18.5542
21,33,58.9025
21,34,44.4521
21,35,46.476
21,36,35.5903
21,37,73.0329
21,38,53.3308
21,39,14.9295
21,40,64.45
21,41,88.7384
21,42,45.9954
21,43,81.8409
21,44,31.4229
21,45,52.1827
21,46,39.3274
21,47,39.7135
22,1,34.2836
22,2,2.03877
22,3,43.3015
22,4,34.231
22,5,33.0631
22,6,25.9815
22,7,16.0963
22,8,48.6972
22,9,23.5684
22,10,20.9938
22,11,48.8475
22,12,41.6395
22,13,10.5798
22,14,40.3928
22,15,14.5073
22,16,61.8014
22,17,67.1886
22,18,38.8648
22,19,66.5877
22,20,6.26172
22,21,39.7424
22,22,5.13573
22,23,33.6733
22,24,7.58692
22,25,10.0022
22,26,46.9505
22,27,17.7848
22,28,8.4183
22,29,17.3346
22,30,27.5301
22,31,36.8144
22,32,15.8699
22,33,50.3807
22,34,38.0209
22,35,39.752
22,36,30.4412
22,37,62.4666
22,38,45.6152
22,39,12.7695
22,40,55.1257
22,41,75.8999
22,42,39.3409
22,43,70.0003
22,44,26.8767
22,45,44.633
22,46,33.6377
22,47,33.9693
23,1,29.3424
23,2,1.74493
23,3,37.0598
23,4,29.2973
23,5,28.2977
23,6,22.2367
23,7,13.7764
23,8,41.6786
23,9,20.1714
23,10,17.9679
23,11,41.8071
23,12,35.6378
23,13,9.05489
23,14,34.571
23,15,12.4163
23,16,52.8936
23,17,57.5045
23,18,33.2632
23,19,56.9903
23,20,5.35922
23,21,34.0143
23,22,4.39551
23,23,28.82
23,24,6.49342
23,25,8.56056
23,26,40.1834
23,27,15.2214
23,28,7.20491
23,29,14.836
23,30,23.562
23,31,31.5081
23,32,13.5826
23,33,43.1192
23,34,32.5407
23,35,34.0224
23,36,26.0535
23,37,53.4628
23,38,39.0407
23,39,10.929
23,40,47.1803
23,41,64.96
23,42,33.6705
23,43,59.9108
23,44,23.0029
23,45,38.1997
23,46,28.7894
23,47,29.0746
24,1,25.1319
24,2,1.49454
24,3,31.7411
24,4,25.0932
24,5,24.237
24,6,19.0458
24,7,11.7994
24,8,35.6979
24,9,17.2768
24,10,15.3895
24,11,35.8079
24,12,30.5236
24,13,7.75553
24,14,29.6102
24,15,10.6346
24,16,45.3032
24,17,49.2525
24,18,28.4901
24,19,48.8122
24,20,4.59018
24,21,29.1332
24,22,3.76476
24,23,24.6843
24,24,5.56162
24,25,7.33214
24,26,34.417
24,27,13.037
24,28,6.17096
24,29,12.707
24,30,20.1808
24,31,26.9866
24,32,11.6335
24,33,36.9316
24,34,27.8709
24,35,29.1402
24,36,22.3148
24,37,45.7906
24,38,33.4384
24,39,9.36063
24,40,40.4099
24,41,55.638
24,42,28.8387
24,43,51.3133
24,44,19.7019
24,45,32.7179
24,46,24.6581
24,47,24.9038
25,1,21.5441
25,2,1.28118
25,3,27.209
25,4,21.5109
25,5,20.7769
25,6,16.3267
25,7,10.1149
25,8,30.6017
25,9,14.8103
25,10,13.1924
25,11,30.6959
25,12,26.1657
25,13,6.64833
25,14,25.383
25,15,9.11634
25,16,38.8352
25,17,42.2209
25,18,24.4229
25,19,41.8436
25,20,3.93487
25,21,24.974
25,22,3.22729
25,23,21.1603
25,24,4.76763
25,25,6.28538
25,26,29.5034
25,27,11.1757
25,28,5.28991
25,29,10.8928
25,30,17.2996
25,31,23.1337
25,32,9.97263
25,33,31.659
25,34,23.8917
25,35,24.9799
25,36,19.1289
25,37,39.253
25,38,28.6647
25,39,8.02421
25,40,34.6407
25,41,47.6946
25,42,24.7214
25,43,43.9873
25,44,16.889
25,45,28.0467
25,46,21.1378
25,47,21.3498
26,1,18.4868
26,2,1.09937
26,3,23.3471
26,4,18.4583
26,5,17.8285
26,6,14.0097
26,7,8.67948
26,8,26.2592
26,9,12.7085
26,10,11.3202
26,11,26.3399
26,12,22.4522
26,13,5.70487
26,14,21.781
26,15,7.82261
26,16,33.3238
26,17,36.2292
26,18,20.9571
26,19,35.9055
26,20,3.37648
26,21,21.4299
26,22,2.7693
26,23,18.1575
26,24,4.09105
26,25,5.39342
26,26,25.3165
26,27,9.58968
26,28,4.53915
26,29,9.34694
26,30,14.8445
26,31,19.8506
26,32,8.55741
26,33,27.1662
26,34,20.501
26,35,21.4349
26,36,16.4141
26,37,33.6822
26,38,24.5969
26,39,6.88543
26,40,29.7247
26,41,40.9259
26,42,21.213
26,43,37.7447
26,44,14.4922
26,45,24.0663
26,46,18.138
26,47,18.3213
27,1,15.8817
27,2,0.944454
27,3,20.0562
27,4,15.8572
27,5,15.3161
27,6,12.0354
27,7,7.45633
27,8,22.5589
27,9,10.9176
27,10,9.72487
27,11,22.6281
27,12,19.288
27,13,4.90092
27,14,18.7116
27,15,6.72021
27,16,28.6274
27,17,31.1235
27,18,18.0039
27,19,30.8456
27,20,2.90066
27,21,18.4099
27,22,2.37904
27,23,15.5987
27,24,3.51453
27,25,4.63337
27,26,21.7487
27,27,8.23817
27,28,3.89942
27,29,8.02965
27,30,12.7524
27,31,17.053
27,32,7.35147
27,33,23.3378
27,34,17.6117
27,35,18.4141
27,36,14.1009
27,37,28.9352
27,38,21.1307
27,39,5.91505
27,40,25.5357
27,41,35.1582
27,42,18.2235
27,43,32.4253
27,44,12.4498
27,45,20.6746
27,46,15.5819
27,47,15.7407
28,1,13.6619
28,2,0.812446
28,3,17.252
28,4,13.6408
28,5,13.1753
28,6,10.3531
28,7,6.41406
28,8,19.4058
28,9,9.39146
28,10,8.36547
28,11,19.4652
28,12,16.5916
28,13,4.21587
28,14,16.0962
28,15,5.78083
28,16,24.6255
28,17,26.7729
28,18,15.4874
28,19,26.534
28,20,2.4952
28,21,15.8365
28,22,2.0465
28,23,13.4183
28,24,3.02327
28,25,3.98573
28,26,18.7086
28,27,7.08653
28,28,3.35429
28,29,6.90717
28,30,10.9697
28,31,14.6691
28,32,6.32388
28,33,20.0755
28,34,15.1497
28,35,15.8401
28,36,12.1297
28,37,24.8902
28,38,18.177
28,39,5.08817
28,40,21.9662
28,41,30.2434
28,42,15.676
28,43,27.8925
28,44,10.7094
28,45,17.7844
28,46,13.4038
28,47,13.5418
29,1,11.7703
29,2,0.699959
29,3,14.8625
29,4,11.7521
29,5,11.351
29,6,8.9195
29,7,5.52593
29,8,16.719
29,9,8.09104
29,10,7.2071
29,11,16.77
29,12,14.294
29,13,3.63213
29,14,13.8675
29,15,4.98037
29,16,21.2154
29,17,23.0657
29,18,13.3431
29,19,22.86
29,20,2.14971
29,21,13.6436
29,22,1.76313
29,23,11.5604
29,24,2.60465
29,25,3.43385
29,26,16.118
29,27,6.10519
29,28,2.88978
29,29,5.95068
29,30,9.45068
29,31,12.6378
29,32,5.44825
29,33,17.2957
29,34,13.0517
29,35,13.6467
29,36,10.45
29,37,21.4433
29,38,15.6602
29,39,4.38357
29,40,18.9246
29,41,26.0554
29,42,13.5053
29,43,24.03
29,44,9.22643
29,45,15.3216
29,46,11.5478
29,47,11.668
30,1,10.1585
30,2,0.604108
30,3,12.8263
30,4,10.1427
30,5,9.79655
30,6,7.69794
30,7,4.76914
30,8,14.4295
30,9,6.98293
30,10,6.22004
30,11,14.4734
30,12,12.3362
30,13,3.13471
30,14,11.9684
30,15,4.29828
30,16,18.3096
30,17,19.9067
30,18,11.5159
30,19,19.7293
30,20,1.85531
30,21,11.7751
30,22,1.52167
30,23,9.97717
30,24,2.24794
30,25,2.9636
30,26,13.9105
30,27,5.26897
30,28,2.49395
30,29,5.13564
30,30,8.15627
30,31,10.9068
30,32,4.70211
30,33,14.9269
30,34,11.264
30,35,11.7777
30,36,9.0187
30,37,18.5062
30,38,13.5156
30,39,3.78317
30,40,16.3328
30,41,22.4867
30,42,11.6555
30,43,20.7387
30,44,7.96273
30,45,13.2231
30,46,9.96624
30,47,10.0713
